StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q5,Q6,Q7,Q7_4_TEXT,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q14_6_TEXT,Q15,Q15_3_TEXT,Q15_5_TEXT,Q15_4_TEXT,Q15_2_TEXT,Q15_1_TEXT,Q15_6_TEXT,Q17,Q18,Q18_8_TEXT,Q19,Q20,Q21,Q22,Q23_1,Q23_2,Q23_3,Q24_1,Q24_2,Q25,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q28,Q29,Q30,Q31,Q32,Q33,Q34_1,Q34_2,Q34_3,Q34_4,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q35_6,Q35_7,Q35_8,Q36_1,Q36_2,Q36_3,Q36_4,Q36_5,Q36_6,Q36_7,Q36_8,Q37_1,Q37_2,Q37_3,Q37_4,Q37_5,Q37_6,Q37_7,Q37_8,Q38_1,Q38_2,Q38_3,Q38_4,Q38_5,Q38_6,Q38_7,Q38_8,Q39_1,Q39_2,Q39_3,Q39_4,Q39_5,Q40_1,Q40_2,Q40_3,Q40_4,Q40_5,Q41,Q42,Q43,Q44,Q45,Q46,Q47_1,Q47_2,Q47_3,Q47_4,Q47_5,Q48_1,Q48_2,Q49,Q50,Q51,Q52_1,Q52_2,Q52_3,Q52_4,Q52_5,Q52_6,Q52_7,Q52_8,Q53,Q53_7_TEXT,Q_UnansweredPercentage,Q_UnansweredQuestions
2025-12-05 11:00:55,2025-12-05 11:17:35,IP Address,148.76.95.186,100,999,True,2025-12-05 11:17:36,R_7O2oU9aNjyhDacP,,,,,40.916,-73.0497,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,Online/Hybrid program,,New York,2021,No,Yes,5,Pediatric (birth-18),"Private Practice,School",,Private practice,,,"2 years ",,,,Employed full-time (35 hours or more per week),"Counseling or psychosocial support,Interprofessional collaboration,Pediatric populations",,Yes,0 hours,Not familiar at all,Very important,Very important,Extremely important,Very important,Extremely important,Extremely important,Extremely important,Never,A few times,Never,Never,Frequently,Never,Never,Once,Never,Never,Frequently,Never,Slightly familiar,Slightly familiar,Slightly familiar,Slightly familiar,Some coverage,Minimal coverage,Slightly well,Moderately well,Slightly well,Slightly well,Very uncomfortable,Very uncomfortable,Neutral,Neutral,Neutral,Very uncomfortable,Neutral,Neutral,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Neutral,Neutral,Neutral,Neutral,,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Not well at all,Not confident at all,Not confident at all,Not confident at all,Somewhat agree,Strongly agree,Not at all confident,Not at all confident,Not at all confident,Not at all confident,Not at all confident,Not well at all,Not well at all,Neither agree nor disagree,Never,Not well at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,CEU workshops/webinars,,0,
2025-12-05 14:10:20,2025-12-05 14:22:26,IP Address,71.125.54.212,100,725,True,2025-12-05 14:22:26,R_3NT6eFQqUAy96Sd,,,,,40.7251,-73.2454,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Male,2 Year - In person,,New York,2021,No,Yes,"3 years ",Pediatric (birth-18),"Hospital,Outpatient Clinic (e.g., hospital outpatient, university clinic),School",,"School,Other (please specify)",,,,2.5 years,,Early Intervention home care- 1.5 years,Employed full-time (35 hours or more per week),"Counseling or psychosocial support,Interprofessional collaboration,Pediatric populations,Other (please specify)",Bilingual population,Yes,1-25 hours,Moderately familiar,Moderately important,Very important,Very important,Very important,Very important,Very important,Extremely important,A few times,Never,Never,Never,A few times,Never,Never,Never,Never,Never,Never,Never,Moderately familiar,Slightly familiar,Very familiar,Very familiar,Some coverage,Some coverage,Slightly well,Slightly well,Slightly well,Slightly well,Somewhat comfortable,Somewhat uncomfortable,Somewhat comfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Neutral,Neutral,Somewhat comfortable,Somewhat comfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,,Very uncomfortable,Very uncomfortable,,Very uncomfortable,Very uncomfortable,Somewhat uncomfortable,Very uncomfortable,Neutral,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Not well at all,Not confident at all,Not confident at all,Not confident at all,Somewhat agree,Strongly agree,Very confident,Moderately confident,Moderately confident,Very confident,Moderately confident,Not well at all,Not well at all,Somewhat agree,A few times,Not well at all,Slightly confident,Not confident at all,Not confident at all,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,"CEU workshops/webinars,Graduate clinical experience,Mentorship or supervision",,0,
2025-12-05 14:32:40,2025-12-05 14:32:50,IP Address,66.108.246.230,100,10,True,2025-12-05 14:32:52,R_6di3AVqwbiMPJVA,,,,,40.7109,-73.7388,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"QID38,QID39,QID42,QID44"
2025-12-05 14:33:58,2025-12-05 14:50:35,IP Address,66.108.246.230,100,997,True,2025-12-05 14:50:36,R_6obB8mVRdfJJGC7,,,,,40.7109,-73.7388,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,New York,1983,No,Yes,41,"Adult (19+),Pediatric (birth-18)","Hospital,Outpatient Clinic (e.g., hospital outpatient, university clinic),School,Skilled Nursing Facility",,School,,,,,,,Employed full-time (35 hours or more per week),"Adult populations,Dysphagia/swallowing,Interprofessional collaboration,Other (please specify)",School aged,Yes,,Slightly familiar,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Moderately important,Never,Several times,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Not familiar at all,Not familiar at all,Not familiar at all,Slightly familiar,Some coverage,None,Not well at all,Not well at all,Not well at all,Not well at all,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Neutral,Somewhat uncomfortable,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat comfortable,Somewhat comfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Neutral,Neutral,Neutral,Somewhat uncomfortable,Neutral,Neutral,Neutral,Neutral,Somewhat comfortable,Somewhat comfortable,Neutral,Somewhat uncomfortable,Neutral,Somewhat uncomfortable,Somewhat uncomfortable,Neutral,Somewhat uncomfortable,Neutral,Somewhat uncomfortable,Somewhat uncomfortable,Not well at all,Not confident at all,Not confident at all,Not confident at all,Somewhat disagree,Strongly agree,Slightly confident,Slightly confident,Slightly confident,Not at all confident,Not at all confident,Not well at all,Not well at all,Strongly agree,Never,Slightly well,Slightly confident,Not confident at all,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,"Access to evidence-based protocols,CEU workshops/webinars,Interdisciplinary case studies,Other (please specify)",,0.0196078431372549,QID65
2025-12-05 15:11:22,2025-12-05 15:32:08,IP Address,172.226.202.74,100,1246,True,2025-12-05 15:32:09,R_5mvJI56yIqQ5r1f,,,,,41.3079,-72.9268,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,New York,"2014 ",No,Yes,10 years,"Adult (19+),Pediatric (birth-18)","Hospital,Outpatient Clinic (e.g., hospital outpatient, university clinic),School",,School,,,,Full-time for 8 years,,,Employed full-time (35 hours or more per week),"Dysphagia/swallowing,Pediatric populations,Other (please specify)",AAC,Yes,101+ hours,Slightly familiar,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Slightly important,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Slightly familiar,Slightly familiar,Not familiar at all,Not familiar at all,Extensive coverage,Some coverage,Moderately well,Extremely well,Moderately well,Slightly well,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Somewhat comfortable,Somewhat comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Somewhat comfortable,Neutral,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Very comfortable,Very comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Very comfortable,Very comfortable,Neutral,Neutral,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Moderately well,Moderately confident,Very confident,Slightly confident,Neither agree nor disagree,Strongly agree,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Slightly confident,Moderately well,Moderately well,Neither agree nor disagree,Several times,Moderately well,Very confident,Slightly confident,Very confident,Very confident,Very confident,Very confident,Moderately confident,Moderately confident,"Access to evidence-based protocols,CEU workshops/webinars,Interdisciplinary case studies",,0,
2025-12-05 07:24:00,2025-12-05 15:34:06,IP Address,174.229.93.150,100,29405,True,2025-12-05 15:34:06,R_73daTntDAMsA8OG,,,,,40.7809,-73.9502,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,New York,1989,No,Yes,36,Pediatric (birth-18),"Hospital,School",,School,,,,36,,,Employed full-time (35 hours or more per week),"Dysphagia/swallowing,Interprofessional collaboration,Neurogenic communication disorders,Pediatric populations",,Yes,1-25 hours,Slightly familiar,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Very important,Extremely important,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Considerable coverage,Minimal coverage,Slightly well,Not well at all,Slightly well,Slightly well,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat comfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat comfortable,Somewhat comfortable,Somewhat uncomfortable,Very uncomfortable,Somewhat comfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat comfortable,Somewhat comfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat comfortable,Somewhat uncomfortable,Somewhat comfortable,Somewhat uncomfortable,Somewhat comfortable,Somewhat comfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Very uncomfortable,Very uncomfortable,Somewhat uncomfortable,Very uncomfortable,Very uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat comfortable,Somewhat uncomfortable,Somewhat uncomfortable,Slightly well,Slightly confident,Not confident at all,Not confident at all,Strongly agree,Strongly agree,Moderately confident,Moderately confident,Moderately confident,Slightly confident,Slightly confident,Not well at all,Not well at all,Strongly agree,A few times,Slightly well,Slightly confident,Not confident at all,Slightly confident,Slightly confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,"Access to evidence-based protocols,CEU workshops/webinars,Graduate coursework,Graduate clinical experience",,0,
2025-12-05 19:12:37,2025-12-05 19:21:00,IP Address,204.111.113.156,100,503,True,2025-12-05 19:21:01,R_5rTiUcFRfE5pFIE,,,,,38.4476,-78.8698,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,VA,2020,No,Yes,5,"Adult (19+),Pediatric (birth-18)","Hospital,Outpatient Clinic (e.g., hospital outpatient, university clinic),Private Practice",,Skilled Nursing Facility,,,,,"2 months ",,Employed full-time (35 hours or more per week),"Adult populations,Dysphagia/swallowing,Neurogenic communication disorders,Pediatric populations",,No,0 hours,Not familiar at all,Very important,Very important,Extremely important,Very important,Extremely important,Extremely important,Moderately important,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Not familiar at all,Not familiar at all,Not familiar at all,Not familiar at all,Minimal coverage,None,Not well at all,Not well at all,Not well at all,Not well at all,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Neutral,Somewhat uncomfortable,Somewhat comfortable,Somewhat uncomfortable,Neutral,Somewhat uncomfortable,Neutral,Neutral,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Somewhat comfortable,Somewhat uncomfortable,Somewhat comfortable,Somewhat uncomfortable,Somewhat comfortable,Somewhat uncomfortable,Neutral,Neutral,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Not well at all,Not confident at all,Not confident at all,Not confident at all,Strongly agree,Somewhat disagree,Moderately confident,Slightly confident,Moderately confident,Moderately confident,Moderately confident,Slightly well,Not well at all,Strongly agree,Never,Not well at all,Moderately confident,Slightly confident,Moderately confident,Moderately confident,Very confident,Very confident,Slightly confident,Moderately confident,"Access to evidence-based protocols,CEU workshops/webinars,Graduate clinical experience,Mentorship or supervision",,0,
2025-12-06 01:56:29,2025-12-06 02:01:59,IP Address,24.24.241.187,100,329,True,2025-12-06 02:01:59,R_5HFeNnq4EC1lZcH,,,,,34.0624,-117.1676,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,"New York ",2024,No,Yes,1,"Adult (19+),Pediatric (birth-18)","Hospital,Private Practice,Skilled Nursing Facility",,Private practice,,,"1 year ",,,,Employed full-time (35 hours or more per week),Adult populations,,Yes,51-100,Moderately familiar,Extremely important,Extremely important,Extremely important,Very important,Extremely important,Extremely important,Very important,A few times,Frequently,Frequently,A few times,Frequently,Frequently,Never,Frequently,Frequently,A few times,Frequently,Frequently,Slightly familiar,Moderately familiar,Slightly familiar,Moderately familiar,Considerable coverage,Minimal coverage,Not well at all,Very well,Slightly well,Not well at all,Neutral,Somewhat comfortable,Very comfortable,Very comfortable,Very comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Somewhat uncomfortable,Somewhat uncomfortable,Neutral,Neutral,Neutral,Somewhat comfortable,Somewhat comfortable,Somewhat uncomfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Neutral,Neutral,Somewhat comfortable,Somewhat comfortable,Neutral,Not well at all,Not confident at all,Moderately confident,Slightly confident,Somewhat agree,Strongly agree,Very confident,Very confident,Extremely confident,Extremely confident,Moderately confident,Moderately well,Extremely well,Strongly agree,Frequently,Extremely well,Extremely confident,Slightly confident,Extremely confident,Extremely confident,Extremely confident,Extremely confident,Extremely confident,Extremely confident,"Access to evidence-based protocols,CEU workshops/webinars,Graduate coursework,Graduate clinical experience",,0,
2025-12-06 16:07:40,2025-12-06 16:17:04,IP Address,68.237.119.79,100,564,True,2025-12-06 16:17:05,R_3f71qa3Qhisx9vn,,,,,40.7058,-73.3155,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,"New York ",2022,No,Yes,3,Pediatric (birth-18),"Private Practice,School",,School,,,,,,,Employed full-time (35 hours or more per week),Pediatric populations,,Yes,1-25 hours,Slightly familiar,Very important,Extremely important,Extremely important,Extremely important,Extremely important,Very important,Very important,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Slightly familiar,Not familiar at all,Slightly familiar,Not familiar at all,Considerable coverage,Some coverage,Not well at all,Not well at all,Slightly well,Slightly well,Neutral,Neutral,Somewhat comfortable,Somewhat comfortable,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat comfortable,Somewhat comfortable,Neutral,Neutral,,Neutral,Neutral,Neutral,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Not well at all,Slightly confident,Slightly confident,Slightly confident,Strongly agree,Strongly agree,Slightly confident,Slightly confident,Moderately confident,Moderately confident,Not at all confident,Slightly well,Not well at all,Strongly agree,A few times,Slightly well,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,"CEU workshops/webinars,Graduate coursework,Graduate clinical experience",,0,
2025-12-06 16:21:23,2025-12-06 16:29:52,IP Address,68.161.160.99,100,509,True,2025-12-06 16:29:52,R_6EcDaN6PuYw38qS,,,,,40.8561,-73.2154,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,NY,2019,No,Yes,7,Pediatric (birth-18),"Hospital,Outpatient Clinic (e.g., hospital outpatient, university clinic),School,Skilled Nursing Facility",,"Private practice,School",,,1 year,7 years,,,Employed full-time (35 hours or more per week),"Adult populations,Counseling or psychosocial support,Dysphagia/swallowing,Interprofessional collaboration,Neurogenic communication disorders,Pediatric populations",,Yes,26-50 hours,Slightly familiar,Slightly important,Very important,Extremely important,Moderately important,Extremely important,Extremely important,Moderately important,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Moderately familiar,Slightly familiar,Moderately familiar,Slightly familiar,Considerable coverage,Some coverage,Slightly well,Slightly well,Slightly well,Slightly well,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat uncomfortable,Somewhat uncomfortable,Neutral,Neutral,Neutral,Neutral,Somewhat comfortable,Somewhat comfortable,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Neutral,Somewhat comfortable,Somewhat comfortable,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat comfortable,Somewhat uncomfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Not well at all,Not confident at all,Not confident at all,Not confident at all,Somewhat agree,Strongly agree,Very confident,Slightly confident,Moderately confident,Moderately confident,Slightly confident,Slightly well,Slightly well,Neither agree nor disagree,Several times,Slightly well,Slightly confident,Slightly confident,Slightly confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,"CEU workshops/webinars,Mentorship or supervision",,0,
2025-12-07 06:13:16,2025-12-07 06:20:33,IP Address,70.23.125.140,100,436,True,2025-12-07 06:20:33,R_3NCI6MlA1hLGdHw,,,,,40.8627,-73.6351,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,New York,2023,No,Yes,This is my 3rd year.,Pediatric (birth-18),"Outpatient Clinic (e.g., hospital outpatient, university clinic),Private Practice,School",,School,,,,3,,,Employed full-time (35 hours or more per week),Pediatric populations,,Yes,1-25 hours,Slightly familiar,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Moderately familiar,Not familiar at all,Moderately familiar,Not familiar at all,Considerable coverage,Minimal coverage,Moderately well,Moderately well,Moderately well,Moderately well,Very uncomfortable,Very uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Very uncomfortable,Neutral,Somewhat comfortable,Somewhat comfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Not well at all,Not confident at all,Not confident at all,Not confident at all,Strongly agree,Strongly agree,Not at all confident,Not at all confident,Not at all confident,Not at all confident,Not at all confident,Not well at all,Not well at all,Strongly agree,A few times,Not well at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,"CEU workshops/webinars,Graduate coursework,Graduate clinical experience",,0,
2025-12-07 10:02:54,2025-12-07 10:12:38,IP Address,174.197.128.55,100,583,True,2025-12-07 10:12:38,R_3EjmhhCSLvSWCqx,,,,,40.6801,-73.9847,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,"New York ",2000,No,Yes,25,Pediatric (birth-18),"Outpatient Clinic (e.g., hospital outpatient, university clinic),Private Practice,School,Skilled Nursing Facility",,School,,,,2001-present,,,Employed full-time (35 hours or more per week),"Counseling or psychosocial support,Neurogenic communication disorders,Pediatric populations",,Yes,0 hours,Slightly familiar,Very important,Very important,Very important,Very important,Very important,Extremely important,Moderately important,Never,Several times,A few times,Never,Frequently,A few times,Never,Never,Never,Never,Never,Never,Not familiar at all,Slightly familiar,Not familiar at all,Slightly familiar,Some coverage,Minimal coverage,Slightly well,Slightly well,Slightly well,Slightly well,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Slightly well,Slightly confident,Slightly confident,Slightly confident,Somewhat agree,Somewhat agree,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Slightly well,Slightly well,Neither agree nor disagree,A few times,Slightly well,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,CEU workshops/webinars,,0,
2025-12-09 06:28:59,2025-12-09 06:41:24,IP Address,174.244.146.36,100,744,True,2025-12-09 06:41:24,R_5Ei0Wy4EkGVH31e,,,,,40.6472,-73.9405,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,New York,1998,No,Yes,31,"Adult (19+),Pediatric (birth-18)","Hospital,Outpatient Clinic (e.g., hospital outpatient, university clinic),Private Practice,School,Skilled Nursing Facility",,"Private practice,School",,,,,,,Employed full-time (35 hours or more per week),"Adult populations,Counseling or psychosocial support,Interprofessional collaboration,Neurogenic communication disorders",,Yes,1-25 hours,Slightly familiar,Moderately important,Very important,Extremely important,Extremely important,Extremely important,Extremely important,Moderately important,Never,Several times,A few times,Never,Frequently,A few times,Never,Frequently,A few times,Never,Frequently,Once,Not familiar at all,Not familiar at all,Not familiar at all,Not familiar at all,Minimal coverage,None,Not well at all,Slightly well,Slightly well,Slightly well,Very uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat comfortable,Somewhat comfortable,Very uncomfortable,Somewhat uncomfortable,Very uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Very comfortable,Very comfortable,Very uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Neutral,Neutral,Somewhat comfortable,Somewhat comfortable,Somewhat uncomfortable,Somewhat uncomfortable,Very uncomfortable,Very uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Very comfortable,Very comfortable,Somewhat uncomfortable,Very uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat comfortable,Neutral,Somewhat comfortable,Neutral,Somewhat uncomfortable,Not well at all,Not confident at all,Not confident at all,Not confident at all,Strongly disagree,Strongly agree,Slightly confident,Moderately confident,Slightly confident,Moderately confident,Not at all confident,Not well at all,Not well at all,Somewhat agree,A few times,Not well at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,"Access to evidence-based protocols,CEU workshops/webinars",,0,
